date,mois_jour,year,allcause,allcause_per100k,covid,covid_per100k
2005-03-26,03/26,2005,1605.0,2.623320584485633,,
2005-03-27,03/27,2005,1394.0,2.2784479095158705,,
2005-03-28,03/28,2005,1549.0,2.5317903958680654,,
2005-03-29,03/29,2005,1570.0,2.566114216599653,,
2005-03-30,03/30,2005,1562.0,2.5530384753685724,,
2005-03-31,03/31,2005,1530.0,2.500735510444248,,
2005-04-01,04/01,2005,1538.0,2.513811251675329,,
2005-04-02,04/02,2005,1539.0,2.515445719329214,,
2005-04-03,04/03,2005,1495.0,2.4435291425582686,,
2005-04-04,04/04,2005,1484.0,2.425549998365532,,
2005-04-05,04/05,2005,1501.0,2.4533359484815795,,
2005-04-06,04/06,2005,1499.0,2.450067013173809,,
2005-04-07,04/07,2005,1542.0,2.52034912229087,,
2005-04-08,04/08,2005,1505.0,2.45987381909712,,
2005-04-09,04/09,2005,1444.0,2.360171292210127,,
2005-04-10,04/10,2005,1474.0,2.409205321826681,,
2005-04-11,04/11,2005,1499.0,2.450067013173809,,
2005-04-12,04/12,2005,1493.0,2.4402602072504984,,
2005-04-13,04/13,2005,1452.0,2.373247033441208,,
2005-04-14,04/14,2005,1467.0,2.397764048249485,,
2005-04-15,04/15,2005,1504.0,2.458239351443235,,
2005-04-16,04/16,2005,1523.0,2.4892942368670523,,
2005-04-17,04/17,2005,1456.0,2.3797849040567485,,
2005-04-18,04/18,2005,1500.0,2.451701480827694,,
2005-04-19,04/19,2005,1536.0,2.510542316367559,,
2005-04-20,04/20,2005,1498.0,2.448432545519924,,
2005-04-21,04/21,2005,1469.0,2.401032983557255,,
2005-04-22,04/22,2005,1526.0,2.4941976398287076,,
2005-04-23,04/23,2005,1474.0,2.409205321826681,,
2005-04-24,04/24,2005,1468.0,2.39939851590337,,
2005-04-25,04/25,2005,1526.0,2.4941976398287076,,
2005-04-26,04/26,2005,1420.0,2.320944068516884,,
2005-04-27,04/27,2005,1498.0,2.448432545519924,,
2005-04-28,04/28,2005,1445.0,2.361805759864012,,
2005-04-29,04/29,2005,1488.0,2.4320878689810725,,
2005-04-30,04/30,2005,1559.0,2.5481350724069167,,
2005-05-01,05/01,2005,1499.0,2.450067013173809,,
2005-05-02,05/02,2005,1567.0,2.561210813637998,,
2005-05-03,05/03,2005,1496.0,2.4451636102121537,,
2005-05-04,05/04,2005,1407.0,2.299695989016377,,
2005-05-05,05/05,2005,1389.0,2.2702755712464446,,
2005-05-06,05/06,2005,1406.0,2.298061521362492,,
2005-05-07,05/07,2005,1409.0,2.3029649243241472,,
2005-05-08,05/08,2005,1324.0,2.1640351737439114,,
2005-05-09,05/09,2005,1406.0,2.298061521362492,,
2005-05-10,05/10,2005,1432.0,2.3405576803635055,,
2005-05-11,05/11,2005,1423.0,2.3258474714785393,,
2005-05-12,05/12,2005,1377.0,2.250661959399823,,
2005-05-13,05/13,2005,1442.0,2.356902356902357,,
2005-05-14,05/14,2005,1353.0,2.2114347357065802,,
2005-05-15,05/15,2005,1373.0,2.244124088784283,,
2005-05-16,05/16,2005,1424.0,2.3274819391324244,,
2005-05-17,05/17,2005,1397.0,2.2833513124775258,,
2005-05-18,05/18,2005,1366.0,2.232682815207087,,
2005-05-19,05/19,2005,1344.0,2.196724526821614,,
2005-05-20,05/20,2005,1466.0,2.3961295805955998,,
2005-05-21,05/21,2005,1451.0,2.371612565787323,,
2005-05-22,05/22,2005,1410.0,2.3045993919780328,,
2005-05-23,05/23,2005,1434.0,2.3438266156712757,,
2005-05-24,05/24,2005,1340.0,2.1901866562060737,,
2005-05-25,05/25,2005,1426.0,2.3307508744401946,,
2005-05-26,05/26,2005,1541.0,2.5187146546369847,,
2005-05-27,05/27,2005,1540.0,2.517080186983099,,
2005-05-28,05/28,2005,1452.0,2.373247033441208,,
2005-05-29,05/29,2005,1459.0,2.3846883070184037,,
2005-05-30,05/30,2005,1364.0,2.2294138798993166,,
2005-05-31,05/31,2005,1375.0,2.247393024092053,,
2005-06-01,06/01,2005,1334.0,2.1803798502827627,,
2005-06-02,06/02,2005,1316.0,2.1509594325128303,,
2005-06-03,06/03,2005,1384.0,2.262103232977019,,
2005-06-04,06/04,2005,1336.0,2.183648785590533,,
2005-06-05,06/05,2005,1320.0,2.157497303128371,,
2005-06-06,06/06,2005,1408.0,2.301330456670262,,
2005-06-07,06/07,2005,1329.0,2.1722075120133373,,
2005-06-08,06/08,2005,1281.0,2.093753064626851,,
2005-06-09,06/09,2005,1371.0,2.2408551534765127,,
2005-06-10,06/10,2005,1310.0,2.1411526265895198,,
2005-06-11,06/11,2005,1359.0,2.221241541629891,,
2005-06-12,06/12,2005,1383.0,2.260468765323134,,
2005-06-13,06/13,2005,1427.0,2.3323853420940797,,
2005-06-14,06/14,2005,1347.0,2.2016279297832693,,
2005-06-15,06/15,2005,1342.0,2.193455591513844,,
2005-06-16,06/16,2005,1438.0,2.350364486286816,,
2005-06-17,06/17,2005,1469.0,2.401032983557255,,
2005-06-18,06/18,2005,1411.0,2.306233859631918,,
2005-06-19,06/19,2005,1525.0,2.4925631721748225,,
2005-06-20,06/20,2005,1534.0,2.5072733810597887,,
2005-06-21,06/21,2005,1453.0,2.374881501095093,,
2005-06-22,06/22,2005,1439.0,2.351998953940701,,
2005-06-23,06/23,2005,1524.0,2.4909287045209374,,
2005-06-24,06/24,2005,1532.0,2.5040044457520185,,
2005-06-25,06/25,2005,1476.0,2.412474257134451,,
2005-06-26,06/26,2005,1388.0,2.2686411035925595,,
2005-06-27,06/27,2005,1500.0,2.451701480827694,,
2005-06-28,06/28,2005,1548.0,2.5301559282141803,,
2005-06-29,06/29,2005,1374.0,2.245758556438168,,
2005-06-30,06/30,2005,1348.0,2.2032623974371544,,
2005-07-01,07/01,2005,1311.0,2.142787094243405,,
2005-07-02,07/02,2005,1300.0,2.1248079500506685,,
2005-07-03,07/03,2005,1293.0,2.1133666764734724,,
2005-07-04,07/04,2005,1301.0,2.1264424177045536,,
2005-07-05,07/05,2005,1240.0,2.0267398908175607,,
2005-07-06,07/06,2005,1231.0,2.0120296819325945,,
2005-07-07,07/07,2005,1266.0,2.069236049818574,,
2005-07-08,07/08,2005,1220.0,1.994050537739858,,
2005-07-09,07/09,2005,1258.0,2.056160308587493,,
2005-07-10,07/10,2005,1259.0,2.057794776241378,,
2005-07-11,07/11,2005,1383.0,2.260468765323134,,
2005-07-12,07/12,2005,1362.0,2.2261449445915464,,
2005-07-13,07/13,2005,1348.0,2.2032623974371544,,
2005-07-14,07/14,2005,1409.0,2.3029649243241472,,
2005-07-15,07/15,2005,1491.0,2.4369912719427282,,
2005-07-16,07/16,2005,1472.0,2.4059363865189107,,
2005-07-17,07/17,2005,1369.0,2.237586218168742,,
2005-07-18,07/18,2005,1438.0,2.350364486286816,,
2005-07-19,07/19,2005,1271.0,2.0774083880879997,,
2005-07-20,07/20,2005,1310.0,2.1411526265895198,,
2005-07-21,07/21,2005,1331.0,2.1754764473211075,,
2005-07-22,07/22,2005,1303.0,2.1297113530123237,,
2005-07-23,07/23,2005,1322.0,2.1607662384361412,,
2005-07-24,07/24,2005,1305.0,2.132980288320094,,
2005-07-25,07/25,2005,1405.0,2.296427053708607,,
2005-07-26,07/26,2005,1310.0,2.1411526265895198,,
2005-07-27,07/27,2005,1424.0,2.3274819391324244,,
2005-07-28,07/28,2005,1444.0,2.360171292210127,,
2005-07-29,07/29,2005,1399.0,2.286620247785296,,
2005-07-30,07/30,2005,1281.0,2.093753064626851,,
2005-07-31,07/31,2005,1222.0,1.9973194730476282,,
2005-08-01,08/01,2005,1319.0,2.155862835474486,,
2005-08-02,08/02,2005,1265.0,2.0676015821646887,,
2005-08-03,08/03,2005,1238.0,2.0234709555097905,,
2005-08-04,08/04,2005,1270.0,2.0757739204341146,,
2005-08-05,08/05,2005,1255.0,2.0512569056258374,,
2005-08-06,08/06,2005,1300.0,2.1248079500506685,,
2005-08-07,08/07,2005,1261.0,2.0610637115491484,,
2005-08-08,08/08,2005,1262.0,2.0626981792030334,,
2005-08-09,08/09,2005,1389.0,2.2702755712464446,,
2005-08-10,08/10,2005,1380.0,2.255565362361479,,
2005-08-11,08/11,2005,1410.0,2.3045993919780328,,
2005-08-12,08/12,2005,1351.0,2.20816580039881,,
2005-08-13,08/13,2005,1243.0,2.031643293779216,,
2005-08-14,08/14,2005,1240.0,2.0267398908175607,,
2005-08-15,08/15,2005,1286.0,2.1019254028962764,,
2005-08-16,08/16,2005,1445.0,2.361805759864012,,
2005-08-17,08/17,2005,1330.0,2.1738419796672224,,
2005-08-18,08/18,2005,1372.0,2.2424896211303977,,
2005-08-19,08/19,2005,1368.0,2.235951750514857,,
2005-08-20,08/20,2005,1310.0,2.1411526265895198,,
2005-08-21,08/21,2005,1202.0,1.9646301199699256,,
2005-08-22,08/22,2005,1290.0,2.108463273511817,,
2005-08-23,08/23,2005,1257.0,2.0545258409336076,,
2005-08-24,08/24,2005,1325.0,2.1656696413977965,,
2005-08-25,08/25,2005,1321.0,2.159131770782256,,
2005-08-26,08/26,2005,1253.0,2.0479879703180672,,
2005-08-27,08/27,2005,1266.0,2.069236049818574,,
2005-08-28,08/28,2005,1210.0,1.9777058612010068,,
2005-08-29,08/29,2005,1339.0,2.1885521885521886,,
2005-08-30,08/30,2005,1394.0,2.2784479095158705,,
2005-08-31,08/31,2005,1455.0,2.3781504364028634,,
2005-09-01,09/01,2005,1414.0,2.311137262593573,,
2005-09-02,09/02,2005,1361.0,2.2245104769376614,,
2005-09-03,09/03,2005,1421.0,2.322578536170769,,
2005-09-04,09/04,2005,1440.0,2.3536334215945867,,
2005-09-05,09/05,2005,1406.0,2.298061521362492,,
2005-09-06,09/06,2005,1368.0,2.235951750514857,,
2005-09-07,09/07,2005,1248.0,2.039815632048642,,
2005-09-08,09/08,2005,1299.0,2.1231734823967834,,
2005-09-09,09/09,2005,1331.0,2.1754764473211075,,
2005-09-10,09/10,2005,1298.0,2.121539014742898,,
2005-09-11,09/11,2005,1241.0,2.0283743584714458,,
2005-09-12,09/12,2005,1302.0,2.1280768853584386,,
2005-09-13,09/13,2005,1245.0,2.034912229086986,,
2005-09-14,09/14,2005,1256.0,2.0528913732797225,,
2005-09-15,09/15,2005,1341.0,2.1918211238599588,,
2005-09-16,09/16,2005,1363.0,2.2277794122454315,,
2005-09-17,09/17,2005,1252.0,2.046353502664182,,
2005-09-18,09/18,2005,1277.0,2.08721519401131,,
2005-09-19,09/19,2005,1337.0,2.185283253244418,,
2005-09-20,09/20,2005,1357.0,2.2179726063221206,,
2005-09-21,09/21,2005,1376.0,2.249027491745938,,
2005-09-22,09/22,2005,1376.0,2.249027491745938,,
2005-09-23,09/23,2005,1372.0,2.2424896211303977,,
2005-09-24,09/24,2005,1470.0,2.40266745121114,,
2005-09-25,09/25,2005,1418.0,2.3176751332091134,,
2005-09-26,09/26,2005,1391.0,2.2735445065542152,,
2005-09-27,09/27,2005,1357.0,2.2179726063221206,,
2005-09-28,09/28,2005,1359.0,2.221241541629891,,
2005-09-29,09/29,2005,1368.0,2.235951750514857,,
2005-09-30,09/30,2005,1317.0,2.1525939001667154,,
2005-10-01,10/01,2005,1404.0,2.294792586054722,,
2005-10-02,10/02,2005,1314.0,2.14769049720506,,
2005-10-03,10/03,2005,1383.0,2.260468765323134,,
2005-10-04,10/04,2005,1461.0,2.3879572423261743,,
2005-10-05,10/05,2005,1408.0,2.301330456670262,,
2005-10-06,10/06,2005,1457.0,2.3814193717106336,,
2005-10-07,10/07,2005,1429.0,2.33565427740185,,
2005-10-08,10/08,2005,1425.0,2.3291164067863095,,
2005-10-09,10/09,2005,1391.0,2.2735445065542152,,
2005-10-10,10/10,2005,1527.0,2.4958321074825927,,
2005-10-11,10/11,2005,1485.0,2.4271844660194173,,
2005-10-12,10/12,2005,1479.0,2.4173776600961063,,
2005-10-13,10/13,2005,1435.0,2.345461083325161,,
2005-10-14,10/14,2005,1436.0,2.347095550979046,,
2005-10-15,10/15,2005,1442.0,2.356902356902357,,
2005-10-16,10/16,2005,1376.0,2.249027491745938,,
2005-10-17,10/17,2005,1466.0,2.3961295805955998,,
2005-10-18,10/18,2005,1381.0,2.257199830015364,,
2005-10-19,10/19,2005,1370.0,2.2392206858226276,,
2005-10-20,10/20,2005,1398.0,2.284985780131411,,
2005-10-21,10/21,2005,1426.0,2.3307508744401946,,
2005-10-22,10/22,2005,1428.0,2.3340198097479647,,
2005-10-23,10/23,2005,1349.0,2.20489686509104,,
2005-10-24,10/24,2005,1458.0,2.3830538393645186,,
2005-10-25,10/25,2005,1455.0,2.3781504364028634,,
2005-10-26,10/26,2005,1389.0,2.2702755712464446,,
2005-10-27,10/27,2005,1428.0,2.3340198097479647,,
2005-10-28,10/28,2005,1419.0,2.3193096008629985,,
2005-10-29,10/29,2005,1439.0,2.351998953940701,,
2005-10-30,10/30,2005,1420.0,2.320944068516884,,
2005-10-31,10/31,2005,1354.0,2.2130692033604653,,
2005-11-01,11/01,2005,1341.0,2.1918211238599588,,
2005-11-02,11/02,2005,1377.0,2.250661959399823,,
2005-11-03,11/03,2005,1428.0,2.3340198097479647,,
2005-11-04,11/04,2005,1362.0,2.2261449445915464,,
2005-11-05,11/05,2005,1333.0,2.1787453826288776,,
2005-11-06,11/06,2005,1356.0,2.2163381386682355,,
2005-11-07,11/07,2005,1412.0,2.307868327285803,,
2005-11-08,11/08,2005,1434.0,2.3438266156712757,,
2005-11-09,11/09,2005,1435.0,2.345461083325161,,
2005-11-10,11/10,2005,1362.0,2.2261449445915464,,
2005-11-11,11/11,2005,1435.0,2.345461083325161,,
2005-11-12,11/12,2005,1412.0,2.307868327285803,,
2005-11-13,11/13,2005,1428.0,2.3340198097479647,,
2005-11-14,11/14,2005,1445.0,2.361805759864012,,
2005-11-15,11/15,2005,1472.0,2.4059363865189107,,
2005-11-16,11/16,2005,1462.0,2.3895917099800594,,
2005-11-17,11/17,2005,1446.0,2.363440227517897,,
2005-11-18,11/18,2005,1421.0,2.322578536170769,,
2005-11-19,11/19,2005,1398.0,2.284985780131411,,
2005-11-20,11/20,2005,1392.0,2.2751789742081003,,
2005-11-21,11/21,2005,1501.0,2.4533359484815795,,
2005-11-22,11/22,2005,1519.0,2.4827563662515115,,
2005-11-23,11/23,2005,1511.0,2.469680625020431,,
2005-11-24,11/24,2005,1509.0,2.4664116897126602,,
2005-11-25,11/25,2005,1583.0,2.58736229610016,,
2005-11-26,11/26,2005,1419.0,2.3193096008629985,,
2005-11-27,11/27,2005,1444.0,2.360171292210127,,
2005-11-28,11/28,2005,1520.0,2.4843908339053966,,
2005-11-29,11/29,2005,1623.0,2.6527410022555653,,
2005-11-30,11/30,2005,1511.0,2.469680625020431,,
2005-12-01,12/01,2005,1550.0,2.5334248635219505,,
2005-12-02,12/02,2005,1561.0,2.5514040077146873,,
2005-12-03,12/03,2005,1553.0,2.538328266483606,,
2005-12-04,12/04,2005,1471.0,2.4043019188650256,,
2005-12-05,12/05,2005,1559.0,2.5481350724069167,,
2005-12-06,12/06,2005,1511.0,2.469680625020431,,
2005-12-07,12/07,2005,1478.0,2.4157431924422212,,
2005-12-08,12/08,2005,1496.0,2.4451636102121537,,
2005-12-09,12/09,2005,1544.0,2.52361805759864,,
2005-12-10,12/10,2005,1461.0,2.3879572423261743,,
2005-12-11,12/11,2005,1419.0,2.3193096008629985,,
2005-12-12,12/12,2005,1543.0,2.521983589944755,,
2005-12-13,12/13,2005,1540.0,2.517080186983099,,
2005-12-14,12/14,2005,1587.0,2.5939001667157005,,
2005-12-15,12/15,2005,1586.0,2.5922656990618154,,
2005-12-16,12/16,2005,1578.0,2.5791899578307342,,
2005-12-17,12/17,2005,1506.0,2.461508286751005,,
2005-12-18,12/18,2005,1499.0,2.450067013173809,,
2005-12-19,12/19,2005,1532.0,2.5040044457520185,,
2005-12-20,12/20,2005,1542.0,2.52034912229087,,
2005-12-21,12/21,2005,1532.0,2.5040044457520185,,
2005-12-22,12/22,2005,1573.0,2.571017619561309,,
2005-12-23,12/23,2005,1589.0,2.5971691020234706,,
2005-12-24,12/24,2005,1576.0,2.575921022522964,,
2005-12-25,12/25,2005,1586.0,2.5922656990618154,,
2005-12-26,12/26,2005,1635.0,2.6723546141021868,,
2005-12-27,12/27,2005,1747.0,2.8554149913373212,,
2005-12-28,12/28,2005,1588.0,2.5955346343695855,,
2005-12-29,12/29,2005,1615.0,2.639665261024484,,
2005-12-30,12/30,2005,1744.0,2.850511588375666,,
2005-12-31,12/31,2005,1641.0,2.6821614200254973,,
2006-01-01,01/01,2006,1699.0,2.7582064352738724,,
2006-01-02,01/02,2006,1765.0,2.8653527711938698,,
2006-01-03,01/03,2006,1813.0,2.943277379135686,,
2006-01-04,01/04,2006,1720.0,2.792298451248417,,
2006-01-05,01/05,2006,1661.0,2.6965161206532677,,
2006-01-06,01/06,2006,1588.0,2.5780057794084223,,
2006-01-07,01/07,2006,1702.0,2.763076723270236,,
2006-01-08,01/08,2006,1602.0,2.600733790058119,,
2006-01-09,01/09,2006,1703.0,2.7647001526023574,,
2006-01-10,01/10,2006,1632.0,2.6494366700217538,,
2006-01-11,01/11,2006,1647.0,2.6737881100035716,,
2006-01-12,01/12,2006,1630.0,2.6461898113575115,,
2006-01-13,01/13,2006,1627.0,2.641319523361148,,
2006-01-14,01/14,2006,1660.0,2.694892691321147,,
2006-01-15,01/15,2006,1594.0,2.5877463554011495,,
2006-01-16,01/16,2006,1577.0,2.5601480567550894,,
2006-01-17,01/17,2006,1734.0,2.8150264618981136,,
2006-01-18,01/18,2006,1665.0,2.7030098379817526,,
2006-01-19,01/19,2006,1631.0,2.647813240689633,,
2006-01-20,01/20,2006,1602.0,2.600733790058119,,
2006-01-21,01/21,2006,1548.0,2.5130686061235754,,
2006-01-22,01/22,2006,1599.0,2.5958635020617553,,
2006-01-23,01/23,2006,1598.0,2.594240072729634,,
2006-01-24,01/24,2006,1573.0,2.5536543394266045,,
2006-01-25,01/25,2006,1569.0,2.54716062209812,,
2006-01-26,01/26,2006,1549.0,2.5146920354556968,,
2006-01-27,01/27,2006,1570.0,2.5487840514302413,,
2006-01-28,01/28,2006,1586.0,2.57475892074418,,
2006-01-29,01/29,2006,1561.0,2.5341731874411506,,
2006-01-30,01/30,2006,1635.0,2.6543069580181173,,
2006-01-31,01/31,2006,1686.0,2.7371018539562972,,
2006-02-01,02/01,2006,1600.0,2.597486931393876,,
2006-02-02,02/02,2006,1586.0,2.57475892074418,,
2006-02-03,02/03,2006,1606.0,2.6072275073866034,,
2006-02-04,02/04,2006,1547.0,2.511445176791454,,
2006-02-05,02/05,2006,1540.0,2.500081171466606,,
2006-02-06,02/06,2006,1602.0,2.600733790058119,,
2006-02-07,02/07,2006,1708.0,2.772817299262963,,
2006-02-08,02/08,2006,1617.0,2.6250852300399363,,
2006-02-09,02/09,2006,1646.0,2.6721646806714503,,
2006-02-10,02/10,2006,1640.0,2.662424104678723,,
2006-02-11,02/11,2006,1552.0,2.51956232345206,,
2006-02-12,02/12,2006,1568.0,2.5455371927659987,,
2006-02-13,02/13,2006,1543.0,2.5049514594629696,,
2006-02-14,02/14,2006,1619.0,2.6283320887041786,,
2006-02-15,02/15,2006,1673.0,2.715997272638722,,
2006-02-16,02/16,2006,1672.0,2.7143738433066007,,
2006-02-17,02/17,2006,1583.0,2.5698886327478165,,
2006-02-18,02/18,2006,1639.0,2.6608006753466023,,
2006-02-19,02/19,2006,1590.0,2.5812526380726646,,
2006-02-20,02/20,2006,1633.0,2.651060099353875,,
2006-02-21,02/21,2006,1568.0,2.5455371927659987,,
2006-02-22,02/22,2006,1624.0,2.6364492353647844,,
2006-02-23,02/23,2006,1552.0,2.51956232345206,,
2006-02-24,02/24,2006,1583.0,2.5698886327478165,,
2006-02-25,02/25,2006,1606.0,2.6072275073866034,,
2006-02-26,02/26,2006,1507.0,2.446508003506607,,
2006-02-27,02/27,2006,1561.0,2.5341731874411506,,
2006-02-28,02/28,2006,1634.0,2.6526835286859964,,
2006-03-01,03/01,2006,1601.0,2.5991103607259975,,
2006-03-02,03/02,2006,1586.0,2.57475892074418,,
2006-03-03,03/03,2006,1617.0,2.6250852300399363,,
2006-03-04,03/04,2006,1620.0,2.6299555180363,,
2006-03-05,03/05,2006,1569.0,2.54716062209812,,
2006-03-06,03/06,2006,1588.0,2.5780057794084223,,
2006-03-07,03/07,2006,1587.0,2.576382350076301,,
2006-03-08,03/08,2006,1647.0,2.6737881100035716,,
2006-03-09,03/09,2006,1536.0,2.493587454138121,,
2006-03-10,03/10,2006,1491.0,2.4205331341926684,,
2006-03-11,03/11,2006,1477.0,2.3978051235429723,,
2006-03-12,03/12,2006,1449.0,2.352349102243579,,
2006-03-13,03/13,2006,1508.0,2.4481314328387285,,
2006-03-14,03/14,2006,1527.0,2.478976590149031,,
2006-03-15,03/15,2006,1507.0,2.446508003506607,,
2006-03-16,03/16,2006,1514.0,2.4578720088314556,,
2006-03-17,03/17,2006,1566.0,2.5422903341017564,,
2006-03-18,03/18,2006,1492.0,2.4221565635247897,,
2006-03-19,03/19,2006,1496.0,2.428650280853274,,
2006-03-20,03/20,2006,1633.0,2.651060099353875,,
2006-03-21,03/21,2006,1557.0,2.527679470112666,,
2006-03-22,03/22,2006,1511.0,2.453001720835092,,
2006-03-23,03/23,2006,1547.0,2.511445176791454,,
2006-03-24,03/24,2006,1584.0,2.5715120620799374,,
2006-03-25,03/25,2006,1475.0,2.3945582648787296,,
2006-03-26,03/26,2006,1450.0,2.3539725315757005,,
2006-03-27,03/27,2006,1547.0,2.511445176791454,,
2006-03-28,03/28,2006,1464.0,2.376700542225397,,
2006-03-29,03/29,2006,1441.0,2.33936166758661,,
2006-03-30,03/30,2006,1438.0,2.334491379590246,,
2006-03-31,03/31,2006,1426.0,2.3150102276047924,,
2006-04-01,04/01,2006,1491.0,2.4205331341926684,,
2006-04-02,04/02,2006,1432.0,2.3247508035975195,,
2006-04-03,04/03,2006,1541.0,2.5017046007987274,,
2006-04-04,04/04,2006,1427.0,2.3166336569369133,,
2006-04-05,04/05,2006,1420.0,2.305269651612065,,
2006-04-06,04/06,2006,1439.0,2.3361148089223676,,
2006-04-07,04/07,2006,1398.0,2.2695542063053993,,
2006-04-08,04/08,2006,1481.0,2.4042988408714567,,
2006-04-09,04/09,2006,1390.0,2.25656677164843,,
2006-04-10,04/10,2006,1379.0,2.2387090489950974,,
2006-04-11,04/11,2006,1438.0,2.334491379590246,,
2006-04-12,04/12,2006,1401.0,2.274424494301763,,
2006-04-13,04/13,2006,1473.0,2.3913114062144873,,
2006-04-14,04/14,2006,1467.0,2.38157083022176,,
2006-04-15,04/15,2006,1469.0,2.384817688886003,,
2006-04-16,04/16,2006,1430.0,2.321503944933277,,
2006-04-17,04/17,2006,1453.0,2.358842819572064,,
2006-04-18,04/18,2006,1424.0,2.31176336894055,,
2006-04-19,04/19,2006,1463.0,2.3750771128932757,,
2006-04-20,04/20,2006,1400.0,2.272801064969642,,
2006-04-21,04/21,2006,1443.0,2.342608526250852,,
2006-04-22,04/22,2006,1433.0,2.3263742329296404,,
2006-04-23,04/23,2006,1388.0,2.2533199129841877,,
2006-04-24,04/24,2006,1405.0,2.2809182116302478,,
2006-04-25,04/25,2006,1436.0,2.331244520926004,,
2006-04-26,04/26,2006,1340.0,2.1753953050423713,,
2006-04-27,04/27,2006,1433.0,2.3263742329296404,,
2006-04-28,04/28,2006,1431.0,2.323127374265398,,
2006-04-29,04/29,2006,1387.0,2.2516964836520668,,
2006-04-30,04/30,2006,1330.0,2.1591610117211597,,
2006-05-01,05/01,2006,1295.0,2.1023409850969186,,
2006-05-02,05/02,2006,1506.0,2.4448845741744862,,
2006-05-03,05/03,2006,1453.0,2.358842819572064,,
2006-05-04,05/04,2006,1463.0,2.3750771128932757,,
2006-05-05,05/05,2006,1454.0,2.360466248904185,,
2006-05-06,05/06,2006,1458.0,2.36695996623267,,
2006-05-07,05/07,2006,1370.0,2.2240981850060066,,
2006-05-08,05/08,2006,1359.0,2.2062404623526737,,
2006-05-09,05/09,2006,1411.0,2.290658787622975,,
2006-05-10,05/10,2006,1335.0,2.1672781583817655,,
2006-05-11,05/11,2006,1400.0,2.272801064969642,,
2006-05-12,05/12,2006,1357.0,2.2029936036884314,,
2006-05-13,05/13,2006,1387.0,2.2516964836520668,,
2006-05-14,05/14,2006,1391.0,2.2581902009805512,,
2006-05-15,05/15,2006,1451.0,2.3555959609078214,,
2006-05-16,05/16,2006,1387.0,2.2516964836520668,,
2006-05-17,05/17,2006,1431.0,2.323127374265398,,
2006-05-18,05/18,2006,1420.0,2.305269651612065,,
2006-05-19,05/19,2006,1275.0,2.0698723984544953,,
2006-05-20,05/20,2006,1325.0,2.151043865060554,,
2006-05-21,05/21,2006,1330.0,2.1591610117211597,,
2006-05-22,05/22,2006,1392.0,2.2598136303126726,,
2006-05-23,05/23,2006,1392.0,2.2598136303126726,,
2006-05-24,05/24,2006,1316.0,2.136433001071463,,
2006-05-25,05/25,2006,1340.0,2.1753953050423713,,
2006-05-26,05/26,2006,1421.0,2.3068930809441865,,
2006-05-27,05/27,2006,1391.0,2.2581902009805512,,
2006-05-28,05/28,2006,1404.0,2.2792947822981264,,
2006-05-29,05/29,2006,1400.0,2.272801064969642,,
2006-05-30,05/30,2006,1325.0,2.151043865060554,,
2006-05-31,05/31,2006,1343.0,2.180265593038735,,
2006-06-01,06/01,2006,1348.0,2.1883827396993407,,
2006-06-02,06/02,2006,1346.0,2.1851358810350985,,
2006-06-03,06/03,2006,1395.0,2.264683918309036,,
2006-06-04,06/04,2006,1409.0,2.2874119289587322,,
2006-06-05,06/05,2006,1376.0,2.233838760998734,,
2006-06-06,06/06,2006,1466.0,2.3799474008896393,,
